2451214|33702|556|394|1682943|2339|535|394|1682943|2339|535|2|1|321|73|727.81|36.39|764.20|14.19|800.81|131.00|185.01|411.80|851.39|
|27247|1729|||||564|1027409|207||2|1|323||52.55|||||17.86|12.83|21.86|78.90|
2451251|42501|127|379|1508454|1482|110|379|1508454|1482|110|1|1|324|5|705.95|28.23|734.18|50.45|270.15|472.98|223.65|9.32|348.83|
2451403|47962|1063|685|1395580|4812|947|685|1395580|4812|947|1|1|324|33|1776.06|17.76|1793.82|54.75|1522.29|1651.73|2.48|121.85|1594.80|
2451194|41548|650|505|743125|2498|71|505|743125|2498|71|1|1|325|12|219.60|15.37|234.97|46.22|85.92|8.78|46.38|164.44|147.51|
2451646|49250|901|124|966061|1045|829|124|966061|1045|829|1|1|326|26|3394.82|237.63|3632.45|76.89|444.34|1561.61|1429.90|403.31|758.86|
2451244|66431|175|758|1643878|3151|424|758|1643878|3151|424|1|1|327|6|94.20|8.47|102.67|69.35|20.76|86.66|1.65|5.89|98.58|
2451244|83495|916|213|186896|6626|309|213|186896|6626|309|2|1|327|84|6720.84|403.25|7124.09|90.08|4565.40|4166.92|1583.43|970.49|5058.73|
|22796|487|||||960|||||1|328||8164.80|||76.37|214.56|816.48||293.94|617.52|
2451490|27236|538|845|1632407|3369|378|845|1632407|3369|378|2|1|331|18|474.84|9.49|484.33|83.48|265.86|242.16|25.59|207.09|358.83|
2451541|57222|175|255|1761079|5750|174|255|1761079|5750|174|2|1|331|52|910.52|63.73|974.25|38.42|334.36|154.78|733.06|22.68|436.51|
2452679|28607|1423|71|551330|1636|342|71|551330|1636|342|1|1|332|45|2617.65|104.70|2722.35|81.04|731.70|1780.00|527.71|309.94|917.44|
||150||||504|890|1111028|||2|1|332||28.08|0.56|||25.12||22.75||49.00|
2452844|69752|1710|724|543057|1790|723|724|543057|1790|723|2|1|332|11|1181.40|47.25|1228.65|77.23|131.23|35.44|1100.12|45.84|255.71|
2452833|57796|1195|920|135659|5645|231|920|135659|5645|231|1|1|332|70|630.70|0.00|630.70|30.55|908.60|441.49|132.44|56.77|939.15|
2451956|74537|20|506|1091885|864|290|506|1091885|864|290|1|1|334|1|44.00|1.32|45.32|87.82|28.34|4.84|8.61|30.55|117.48|
2450966|33696|1903|617|351772|374|529|617|351772|374|529|1|1|336|18|1731.42|103.88|1835.30|96.01|255.06|1523.64|149.60|58.18|454.95|
2451211|24292|1688|914|1791478|5089|53|914|1791478|5089|53|1|1|338|30|1484.40|133.59|1617.99|57.15|479.40|950.01|229.78|304.61|670.14|
2452501|68445|1347|441|680460|232|51|441|680460|232|51|1|1|340|61|1648.22|16.48|1664.70|79.49|606.95|280.19|164.16|1203.87|702.92|
||1453|600||590||600||590||1||340|22|66.66||71.32|82.62|||0.62|||
2451697|71511|1865|200|1396623|1313|725|200|1396623|1313|725|1|1|341|17|2154.24|172.33|2326.57|55.41|247.18|258.50|454.97|1440.77|474.92|
2452031|19113|1393|569|452913|4104|48|569|452913|4104|48|2|1|344|18|374.76|14.99|389.75|68.38|447.66|228.60|39.46|106.70|531.03|
2452296|61966|1099|385|913955|4725|295|385|913955|4725|295|1|1|345|2|329.78|0.00|329.78|35.60|16.64|267.12|49.50|13.16|52.24|
2452501|33142|1625|129|1354981|4586|238|129|1354981|4586|238|2|1|345|3|3.54|0.14|3.68|96.54|7.08|3.54|0.00|0.00|103.76|
2452329|76186|1861|343|1873811|3726|994|343|1873811|3726|994|1|1|346|42|1808.52|144.68|1953.20|26.18|1126.02|325.53|949.11|533.88|1296.88|
2452067|27287|1265|103|1627663|3670|430|103|1627663|3670|430|2|1|348|14|933.10|65.31|998.41|47.41|399.84|475.88|457.22|0.00|512.56|
2451901|45970|1483|219|531324|6029|734|219|531324|6029|734|2|1|348|45|3562.20|71.24|3633.44|8.29|3062.25|1175.52|1980.94|405.74|3141.78|
2452252|34340|1267|867|1227042|3217|192|867|1227042|3217|192|2|1|349|65|7900.10|316.00|8216.10|79.51|3903.25|6004.07|1023.85|872.18|4298.76|
2451082|34632|934|282|1483680|4525|323|282|1483680|4525|323|2|1|352|11|895.73|0.00|895.73|16.69|285.01|716.58|121.82|57.33|301.70|
2451136|69613|512|260|1827002|3744|933|260|1827002|3744|933|2|1|352|3|249.48|4.98|254.46|7.98|44.67|102.28|61.82|85.38|57.63|
2450974|68133|1330|369|1234242|2915|788|369|1234242|2915|788|1|1|352|29|350.61|0.00|350.61|47.54|267.09|115.70|70.47|164.44|314.63|
2451444|57350|916|285|1827609|2933|857|285|1827609|2933|857|1|1|353|65|471.90|9.43|481.33|78.36|300.30|320.89|67.95|83.06|388.09|
2452447|7033|1956|55|1890204|906|608|55|1890204|906|608|2|1|355|46|800.40|16.00|816.40|44.48|355.58|416.20|345.78|38.42|416.06|
2451742|7935|26|674|2978|1729|480|674|2978|1729|480|2|1|357|32|323.84|9.71|333.55|5.00|259.20|71.24|189.45|63.15|273.91|
2451820|60902|986|395|1327201|4960|966|395|1327201|4960|966|2|1|357|83|2855.20|142.76|2997.96|63.60|2548.93|1284.84|533.92|1036.44|2755.29|
2452471|41352|1029|298|1412295|2339|383|298|1412295|2339|383|1|1|360|12|302.64|6.05|308.69|95.56|496.32|154.34|140.88|7.42|597.93|
2451219|42020|1532|694|1081238|2582|479|694|1081238|2582|479|2|1|361|19|2104.44|84.17|2188.61|88.38|318.82|1073.26|577.46|453.72|491.37|
2451059|4976|1186|901|936648|4042|989|901|936648|4042|989|2|1|361|45|2864.25|200.49|3064.74|35.00|599.40|1260.27|112.27|1491.71|834.89|
2450977|47390|1432|61|1500663|665|420|61|1500663|665|420|1|1|361|34|2181.78|130.90|2312.68|80.44|2493.56|196.36|615.48|1369.94|2704.90|
2451713|50328|106|709|1861376|2090|557|709|1861376|2090|557|2|1|363|45|6048.00|241.92|6289.92|73.96|902.70|2782.08|2024.87|1241.05|1218.58|
2452679|70380|1351|243|1746050|5457|664|243|1746050|5457|664|1|1|364|11|88.99|5.33|94.32|58.87|645.48|20.46|4.79|63.74|709.68|
2452805|57516|753|479|642091|2903|715|479|642091|2903|715|2|1|364|76|0.00|0.00|0.00|71.68|1682.64|0.00|0.00|0.00|1754.32|
2452800|61755|1239|407|1091405|3650|48|407|1091405|3650|48|1|1|364|1|50.06|3.50|53.56|23.47|25.03|17.52|31.23|1.31|52.00|
2451576|16475|1660|853|56173|6093|213|853|56173|6093|213|2|1|365|6|733.92|7.33|741.25|47.05|92.76|300.90|225.17|207.85|147.14|
2451578|43902|1888|822|1494874|7126|178|822|1494874|7126|178|1|1|366|45|10581.30|529.06|11110.36|43.82|3105.00|8782.47|881.42|917.41|3677.88|
2451384|52713|398|56|488602|595|741|56|488602|595|741|1|1|367|3|42.75|1.71|44.46|45.20|13.50|14.96|14.72|13.07|60.41|
2451457|5544|1094|872|736171|6670|969|872|736171|6670|969|1|1|367|8|173.20|3.46|176.66|75.02|481.20|1.73|80.59|90.88|559.68|
2452649|76912|1023|205|977327|1202|277|205|977327|1202|277|1|1|368|40|104.40|5.22|109.62|84.98|0.00|87.69|2.17|14.54|90.20|
2452578|22507|1341|888|610247|6253|812|888|610247|6253|812|1|1|369|32|102.40|1.02|103.42|68.97|84.16|74.75|24.88|2.77|154.15|
2452614|18431|1009|611|41204|4997|790|611|41204|4997|790|2|1|370|7|935.55|74.84|1010.39|43.29|212.59|729.72|148.19|57.64|330.72|
2452395|62302|1159|435|93666|344|975|435|93666|344|975|2|1|372|16|1392.80|0.00|1392.80|10.21|785.60|1128.16|214.35|50.29|795.81|
2451980|19706|1381|759|510016|5673|530|759|510016|5673|530|1|1|373|1|65.45|2.61|68.06|52.11|20.40|18.32|24.97|22.16|75.12|
2451942|64453|1483|899|242299|1652|452|899|242299|1652|452|1|1|373|32|1672.96|117.10|1790.06|2.78|856.32|1488.93|31.28|152.75|976.20|
2452065|46405|284|602|1270277|5705|533|602|1270277|5705|533|2|1|373|63|13803.93|552.15|14356.08|4.46|3807.72|4969.41|3798.84|5035.68|4364.33|
2452387|50827|1949|533|536184|4482|380|533|536184|4482|380|2|1|374|4|123.16|7.38|130.54|69.75|150.08|0.00|2.46|120.70|227.21|
2452472|75798|1867|523|164894|653|658|523|164894|653|658|1|1|374|10|42.60|0.00|42.60|56.79|653.20|28.96|7.63|6.01|709.99|
2452428|55100|1869|538|518665|2992|872|538|518665|2992|872|1|1|374|18|188.64|9.43|198.07|78.24|172.80|145.25|36.01|7.38|260.47|
2451701|67168|709|409|1185647|2685|323|409|1185647|2685|323|1|1|376|4|222.28|17.78|240.06|59.88|60.40|177.82|36.90|7.56|138.06|
2452371|79856|55|536|557454|2125|643|536|557454|2125|643|2|1|377|3|350.07|24.50|374.57|94.24|34.98|241.54|27.13|81.40|153.72|
2452274|82700|563|982|260431|4880|129|982|260431|4880|129|2|1|379|1|3.28|0.09|3.37|64.76|1.83|2.59|0.35|0.34|66.68|
2451189|47341|1640|502|1488871|487|903|502|1488871|487|903|1|1|380|43|202.10|12.12|214.22|6.17|57.19|24.25|149.39|28.46|75.48|
2452248|32674|877|219|1762146|3273|847|219|1762146|3273|847|2|1|381|10|24.30|0.00|24.30|15.53|40.90|17.49|3.47|3.34|56.43|
2452354|16716|209|675|1159607|4692|824|675|1159607|4692|824|1|1|381|32|2844.48|227.55|3072.03|4.75|206.08|881.78|372.91|1589.79|438.38|
2451090|67522|874|338|343360|3782|4|338|343360|3782|4|1|1|382|47|912.74|18.25|930.99|46.65|1053.27|702.80|83.97|125.97|1118.17|
2452001|61664|968|569|206481|6724|126|569|206481|6724|126|1|1|383|81|5375.16|215.00|5590.16|71.93|1087.02|3171.34|1035.79|1168.03|1373.95|
2452096|35628|1075|425|1319389|6800|164|425|1319389|6800|164|1|1|383|4|153.32|10.73|164.05|63.17|47.56|38.33|82.79|32.20|121.46|
2451975|62535|932|762|389951|3493|882|762|389951|3493|882|1|1|384|42|2021.88|121.31|2143.19|17.73|3791.34|1556.84|460.38|4.66|3930.38|
2452069|66411|158|227|1915147|3267|987|227|1915147|3267|987|1|1|384|11|69.85|3.49|73.34|92.46|34.87|30.73|28.55|10.57|130.82|
2452732|36115|885|848|244660|3072|284|848|244660|3072|284|2|1|387|20|2792.20|0.00|2792.20|37.34|1456.80|1647.39|583.85|560.96|1494.14|
2451657||812||||||1054048|5079|||1|388|||0.13|||36.17|||0.05|52.91|
2451168|22322|901|286|171766|3404|799|286|171766|3404|799|2|1|389|4|486.56|24.32|510.88|87.07|262.40|243.28|75.41|167.87|373.79|
2451111|34586|1292|731|1059996|1461|479|731|1059996|1461|479|2|1|389|3|446.04|0.00|446.04|5.12|229.20|120.43|19.53|306.08|234.32|
2451231|10018|1388|286|171766|3404|799|286|171766|3404|799|1|1|389|6|203.40|12.20|215.60|28.31|136.50|144.41|58.99|0.00|177.01|
2452381|25344|1085|394|737973|5552|731|394|737973|5552|731|1|1|390|24|834.48|33.37|867.85|86.55|335.76|417.24|45.89|371.35|455.68|
2452357|66195|1007|419|531039|2259|479|419|531039|2259|479|2|1|390|3|355.74|17.78|373.52|97.15|155.31|266.80|82.71|6.23|270.24|
2451004|70169|1988|661|403767|73|779|661|403767|73|779|1|1|392|37|5286.93|158.60|5445.53|49.71|2861.21|3489.37|1366.14|431.42|3069.52|
2451522|54567|1855|221|1444132|90|601|221|1444132|90|601|2|1|394|11|115.17|3.45|118.62|98.36|76.78|97.89|0.17|17.11|178.59|
2451553||757||1763144|4753|||1763144|4753|562|1||394|6|500.10|20.00|520.10|25.22||||||
|45897|67|999|1122881||45||1122881|||1|1|395|3||2.78||2.44||18.07|||36.00|
2451881|75690|731|487|208331|3128|372|487|208331|3128|372|2|1|395|71|270.51|0.00|270.51|68.60|55.38|129.84|81.58|59.09|123.98|
2452292|62855|829|252|22033|3661|42|252|22033|3661|42|2|1|397|28|303.52|27.31|330.83|38.71|714.28|6.07|145.75|151.70|780.30|
2452372|67516|1861|787|486436|4685|181|787|486436|4685|181|1|1|397|21|2242.17|0.00|2242.17|82.15|1861.44|336.32|495.52|1410.33|1943.59|
2452077|76307|380|619|966019|7019|219|619|966019|7019|219|2|1|398|4|590.76|41.35|632.11|7.49|237.72|307.19|258.04|25.53|286.56|
2452051|60921|335|369|1587739|1262|185|369|1587739|1262|185|2|1|398|10|52.20|2.08|54.28|79.78|43.20|7.83|2.21|42.16|125.06|
2452161|22914|1049|125|875761|3197|633|125|875761|3197|633|1|1|398|23|2659.03|79.77|2738.80|15.24|553.84|957.25|629.65|1072.13|648.85|
2452879|15760|799|176|1149544|5665|433|176|1149544|5665|433|2|1|400|3|0.60|0.03|0.63|53.84|0.00|0.58|0.01|0.01|53.87|
2452434|53713|1595|612|1122834|4903|925|612|1122834|4903|925|2|1|401|73|7062.75|494.39|7557.14|23.17|613.93|423.76|6174.26|464.73|1131.49|
2452717|35576|1653|100|641271|1642|813|100|641271|1642|813|1|1|402|26|1072.50|64.35|1136.85|59.52|812.50|997.42|38.29|36.79|936.37|
2452344|39345|375|685|802635|719|596|685|802635|719|596|2|1|403|6|140.04|11.20|151.24|15.34|230.10|110.63|28.52|0.89|256.64|
2452410|69897|1279|606|902885|6564|796|606|902885|6564|796|2|1|403|7|353.85|14.15|368.00|91.29|142.24|258.31|10.50|85.04|247.68|
2452665|29072|1591|906|1718565|4224|883|906|1718565|4224|883|1|1|405|31|411.37|20.56|431.93|72.09|1197.22|382.57|13.24|15.56|1289.87|
|41756|158||||56||||56|||406|9||5.59|||||59.60||144.12|
2452903|68533|1836|112|507511|3110|509|112|507511|3110|509|1|1|407|5|584.35|0.00|584.35|20.47|142.65|11.68|355.05|217.62|163.12|
2452707|54540|1815|475|334505||271||||271|||408||5471.20|164.13||40.18|0.00||||204.31|
2452848|76804|735|457|1017540|3670|353|457|1017540|3670|353|1|1|408|63|2123.73|21.23|2144.96|72.40|578.97|1210.52|721.43|191.78|672.60|
2451623|66143|535|62|1766999|6736|873|62|1766999|6736|873|1|1|413|1|0.82|0.06|0.88|97.23|37.73|0.59|0.16|0.07|135.02|
2451566|63096|1837|73|736617|8|199|73|736617|8|199|2|1|413|13|430.04|17.20|447.24|73.13|37.83|90.30|261.59|78.15|128.16|
2451759|55189|1513|641|615344|247|350|641|615344|247|350|2|1|413|55|4015.55|40.15|4055.70|90.00|133.65|1766.84|314.81|1933.90|263.80|
2451706|35709|1646|486|346173|4997|479|486|346173|4997|479|1|1|413|34|622.54|24.90|647.44|21.17|2179.40|87.15|42.83|492.56|2225.47|
2451460|16106|470|227|838114|6601|888|227|838114|6601|888|2|1|414|24|596.40|29.82|626.22|23.34|109.20|17.89|214.04|364.47|162.36|
|31371|337||794193|||303|||173||1|415|54||44.12|2250.56|||||416.58|1857.06|
2451352|77857|139|511|1136695|79|863|511|1136695|79|863|1|1|416|69|291.87|17.51|309.38|88.10|774.18|186.79|35.72|69.36|879.79|
2451361|36591|710|839|208520|5601|329|839|208520|5601|329|1|1|416|68|118.32|0.00|118.32|67.69|1479.68|63.89|40.27|14.16|1547.37|
2451176|60223|464|158|426538|4871|851|158|426538|4871|851|2|1|417|25|367.00|25.69|392.69|64.42|111.50|121.11|218.84|27.05|201.61|
||394||819028||956||819028||||1|417||0.00|0.00|0.00|93.25|||0.00|||
2451113|44910|1436|371|1403817|6863|109|371|1403817|6863|109|2|1|417|47|463.42|13.90|477.32|20.98|109.04|213.17|212.71|37.54|143.92|
2452311|30598|1957|527|1884021|2562|703|527|1884021|2562|703|2|1|418|8|1744.96|139.59|1884.55|64.41|994.16|837.58|390.17|517.21|1198.16|
2452232|70585|1307|778|1232783|235|40|778|1232783|235|40|1|1|419|3|295.05|11.80|306.85|74.58|189.66|227.18|41.40|26.47|276.04|
2452377|38739|653|978|337196|4814|479|978|337196|4814|479|2|1|420|8|31.36|1.56|32.92|40.55|13.20|14.73|0.66|15.97|55.31|
2452312|64935|1759|462|509014|566|918|462|509014|566|918|1|1|420|13|100.10|9.00|109.10|6.49|400.40|55.05|26.57|18.48|415.89|
2452397|58088|853|967|529142|6104|223|967|529142|6104|223|2|1|420|10|852.40|76.71|929.11|96.64|773.50|443.24|139.11|270.05|946.85|
2452098|78716|1028|516|1811259|6002|945|516|1811259|6002|945|1|1|422|5|756.55|30.26|786.81|19.72|573.15|52.95|42.21|661.39|623.13|
2452278|38618|1437|510|322585|5860|935|510|322585|5860|935|2|1|423|2|3.64|0.14|3.78|44.77|20.68|2.98|0.34|0.32|65.59|
2452195||269|997||2696||||2696|869||1|423|31||||||1539.41||||
2451267|37475|1459|785|106534|4283|585|785|106534|4283|585|2|1|424|1|6.54|0.06|6.60|82.40|24.66|0.00|1.43|5.11|107.12|
2451198|66651|176|669|1504421|5773|125|669|1504421|5773|125|2|1|425|42|2169.30|173.54|2342.84|23.46|288.96|780.94|985.73|402.63|485.96|
2451996|63964|1759|783|1400414|2998|829|783|1400414|2998|829|1|1|426|22|355.08|3.55|358.63|20.37|307.12|323.12|7.99|23.97|331.04|
2452878|43944|1755|739|1185586|5386||739||5386|386|||427|||||19.63||||||
2452196|53204|1953|951|1116077|3956|882|951|1116077|3956|882|1|1|428|35|2714.60|81.43|2796.03|95.49|218.75|2090.24|280.96|343.40|395.67|
2452821|63996|1845|62|1177495|6775|208|62|1177495|6775|208|2|1|430|9|285.39|2.85|288.24|49.06|456.57|54.22|83.22|147.95|508.48|
2452467|58970|1051|847|940264|2281|651|847|940264|2281|651|2|1|432|7|120.54|7.23|127.77|40.10|156.66|44.59|74.43|1.52|203.99|
2452581|23830|1815|430|79655|4033|58|430|79655|4033|58|1|1|433|18|425.34|25.52|450.86|89.82|765.54|161.62|65.93|197.79|880.88|
2452466|32522|1071|347|543889|6431|973|347|543889|6431|973|2|1|433|4|340.72|23.85|364.57|39.97|227.16|218.06|68.68|53.98|290.98|
2452585|72459|1255|579|1242133|6887|841|579|1242133|6887|841|1|1|435|5|158.15|1.58|159.73|21.25|294.70|22.14|43.52|92.49|317.53|
2452120|33391|1437|856|861879|2729|700|856|861879|2729|700|1|1|439|14|116.62|9.32|125.94|19.87|24.22|69.97|34.05|12.60|53.41|
2451627|50051|760|419|477207|4995|383|419|477207|4995|383|2|1|440|15|89.40|2.68|92.08|7.62|6.30|70.62|3.56|15.22|16.60|
2451701|54510|394|429|1874014|2999|784|429|1874014|2999|784|2|1|440|26|500.76|10.01|510.77|13.50|942.50|245.37|74.06|181.33|966.01|
2452115|65179|1523|422|240861|5189|881|422|240861|5189|881|1|1|442|57|3200.55|256.04|3456.59|29.06|290.70|2944.50|217.64|38.41|575.80|
2452032|74367|1025|715|1711959|2203|447|715|1711959|2203|447|2|1|443|17|859.18|0.00|859.18|38.12|859.18|34.36|453.65|371.17|897.30|
2452125|44624|1916|701|1794225|1549|873|701|1794225|1549|873|2|1|444|32|1894.72|37.89|1932.61|93.60|1208.64|1856.82|20.46|17.44|1340.13|
2451851|47044|565|376|1657135|6847|406|376|1657135|6847|406|1|1|446|19|325.09|22.75|347.84|35.87|162.45|68.26|38.52|218.31|221.07|
2451751|61971|1115|180|1805156|532|708|180|1805156|532|708|2|1|447|51|1348.95|121.40|1470.35|59.67|1601.91|472.13|35.07|841.75|1782.98|
2451879|26526|433|919|198289|1459|982|919|198289|1459|982|2|1|447|3|360.69|18.03|378.72|64.79|24.87|14.42|10.38|335.89|107.69|
2451431|68891|416|317|245702|6334|966|317|245702|6334|966|2|1|448|30|2547.90|50.95|2598.85|42.07|1663.80|1579.69|222.68|745.53|1756.82|
2452527|64462|283|127|528863|2799|288|127|528863|2799|288|1|1|450|24|1504.56|60.18|1564.74|58.70|1013.28|210.63|258.78|1035.15|1132.16|
2452447||1737||1861615|1127|||1861615||639|1||451||490.86||||2111.13|255.24||122.53|2200.63|
2451646|53532|134|968|307552|4983|767|968|307552|4983|767|1|1|452|12|200.04|4.00|204.04|67.21|767.16|198.03|1.66|0.35|838.37|
2451797|72046|1223|542|590383|6777|971|542|590383|6777|971|2|1|452|2|189.30|13.25|202.55|18.16|49.80|32.18|28.28|128.84|81.21|
2452742|75179|1038|541|897570|2446|322|541|897570|2446|322|2|1|453|12|2009.28|60.27|2069.55|35.42|271.44|1004.64|70.32|934.32|367.13|
2451253|34195|1360|567|966706|7045|984|567|966706|7045|984|2|1|454|35|3995.95|79.91|4075.86|90.29|1269.10|2477.48|470.72|1047.75|1439.30|
2451824|37076|1393|535|1475357|132|154|535|1475357|132|154|1|1|455|11|1623.82|16.23|1640.05|21.44|0.00|470.90|357.40|795.52|37.67|
2452153|65069|117|549|1683185|6221|504|549|1683185|6221|504|2|1|456|6|903.72|0.00|903.72|35.82|144.54|614.52|274.74|14.46|180.36|
2451970|41480|523|656|1235714|572|430|656|1235714|572|430|2|1|457|1|104.04|0.00|104.04|31.40|28.61|72.82|20.60|10.62|60.01|
2452790|56319|169|807|979473|3292|111|807|979473|3292|111|2|1|458|28|814.80|8.14|822.94|64.70|101.64|277.03|532.39|5.38|174.48|
2452737|21999|925|134|1464699|2464|629|134|1464699|2464|629|1|1|458|49|259.70|23.37|283.07|59.65|96.04|171.40|65.34|22.96|179.06|
2452674|49022|1980|930|103771|5812|53|930|103771|5812|53|2|1|460|9|122.40|0.00|122.40|75.14|13.86|105.26|13.54|3.60|89.00|
2452710|46611|54|262|568098|4134|617|262|568098|4134|617|1|1|462|6|0.00|0.00|0.00|89.47|231.78|0.00|0.00|0.00|321.25|
2452762|53690|756|181|845929|6877|825|181|845929|6877|825|2|1|462|10|674.90|26.99|701.89|83.02|230.20|33.74|423.16|218.00|340.21|
2452210|35397|941||1346168|||636||||2||465||15.00||15.00|57.87||||||
2452127|79509|527|623|138974|1772|723|623|138974|1772|723|1|1|465|2|61.12|1.83|62.95|77.46|90.24|18.94|21.09|21.09|169.53|
2452088|71360|14|308|1074825|6342|859|308|1074825|6342|859|2|1|466|28|2528.12|101.12|2629.24|79.86|51.52|808.99|962.71|756.42|232.50|
2452437|19612|1795|89|975396|2103|210|89|975396|2103|210|2|1|467|22|519.86|10.39|530.25|91.43|535.04|301.51|67.68|150.67|636.86|
2451412|72875|175|767|523000|5033|66|767|523000|5033|66|2|1|468|9|758.52|53.09|811.61|25.63|502.11|364.08|70.99|323.45|580.83|
2451234|35941|766|562|1739802|42|682|562|1739802|42|682|2|1|468|17|1335.86|26.71|1362.57|88.53|557.94|347.32|850.14|138.40|673.18|
2451342|44964|916|293|854772|1098|977|293|854772|1098|977|2|1|468|68|318.24|6.36|324.60|19.60|531.08|12.72|274.96|30.56|557.04|
2451807|31732|475|696|454067|4485|856|696|454067|4485|856|1|1|469|5|93.10|6.51|99.61|11.66|240.95|6.51|2.59|84.00|259.12|
2451821|71691|16|656|288691|1573|8|656|288691|1573|8|2|1|469|19|776.15|31.04|807.19|1.16|211.66|116.42|145.14|514.59|243.86|
2451962|23905|1499|380|678460|4987|514|380|678460|4987|514|2|1|470|5|533.10|10.66|543.76|60.76|210.00|127.94|307.92|97.24|281.42|
2451917|14553|1553|662|876980|6698|216|662|876980|6698|216|2|1|470|45|4228.65|253.71|4482.36|28.45|1592.55|2790.90|618.23|819.52|1874.71|
2452080|17054|1681|52|826916|380|644|52|826916|380|644|2|1|470|3|128.01|6.40|134.41|50.62|0.00|30.72|42.80|54.49|57.02|
2452021|53605|14|9|341221|6586|798|9|341221|6586|798|1|1|470|35|2703.40|162.20|2865.60|83.50|1081.15|648.81|1171.11|883.48|1326.85|
2451529|12512|430|495|156765|6188|611|495|156765|6188|611|1|1|471|9|442.44|35.39|477.83|53.46|188.01|243.34|111.49|87.61|276.86|
2452580|65796|549|32|162062|6492|522|32|162062|6492|522|2|1|473|48|2477.28|0.00|2477.28|40.72|908.16|1164.32|144.42|1168.54|948.88|
2452763|58273|1143|995|460789|4830|871|995|460789|4830|871|1|1|474|21|106.89|6.41|113.30|81.18|25.20|12.82|84.66|9.41|112.79|
2452853|20549|120|736|1626320|2504|135|736|1626320|2504|135|1|1|474|40|865.60|77.90|943.50|0.57|54.00|380.86|426.57|58.17|132.47|
2452905|33134|462|690|502684|2678|272|690|502684|2678|272|1|1|474|53|222.60|8.90|231.50|34.27|1426.76|155.82|29.38|37.40|1469.93|
2452836|60056|1953|553|154687|4468|402|553|154687|4468|402|2|1|475|9|1064.70|85.17|1149.87|84.22|549.00|404.58|132.02|528.10|718.39|
2452708|11114|1788|355|619688|5621|754|355|619688|5621|754|2|1|475|1|45.67|2.74|48.41|32.03|18.37|1.37|6.64|37.66|53.14|
2451775|77867|1918|330|930611|1292|373|330|930611|1292|373|1|1|477|2|30.66|1.83|32.49|14.44|9.58|28.51|0.58|1.57|25.85|
2451709|47485|1424|308|228310|6912|714|308|228310|6912|714|2|1|477|5|410.60|32.84|443.44|82.53|323.75|369.54|12.72|28.34|439.12|
2451548|77998|1987|833|91093|6353|613|833|91093|6353|613|1|1|477|4|232.28|4.64|236.92|12.91|434.28|190.46|24.67|17.15|451.83|
2452159|33704|1871|353|243200|3600|647|353|243200|3600|647|2|1|478|3|189.66|7.58|197.24|90.60|53.22|125.17|62.55|1.94|151.40|
2452246|9132|1417|497|1118685|4826|614|497|1118685|4826|614|1|1|478|1|11.68|0.58|12.26|6.72|5.16|11.32|0.08|0.28|12.46|
2452261|61677|273|584|410244|351|258|584|410244|351|258|2|1|478|5|5.45|0.00|5.45|88.79|3.05|3.21|0.40|1.84|91.84|
2451789|66396|8|235|1694740|45|350|235|1694740|45|350|2|1|479|13|653.38|13.06|666.44|95.11|290.29|372.42|70.24|210.72|398.46|
2451796||715|||||390|1252161||||1|479|1||0.00|5.81|||4.99||0.69|111.71|
2451677|66370|811|787|1314774|608|795|787|1314774|608|795|2|1|479|6|22.62|0.90|23.52|84.11|19.68|3.39|13.65|5.58|104.69|
2452244|22964|321|546|1691045|1744|243|546|1691045|1744|243|2|1|480|4|114.68|0.00|114.68|2.96|125.12|113.53|0.77|0.38|128.08|
2451827|70558|635|550|414900|403|906|550|414900|403|906|2|1|481|39|1522.56|137.03|1659.59|47.19|340.47|943.98|520.72|57.86|524.69|
2451826|55928|1903|334|244217|5747|430|334|244217|5747|430|2|1|481|39|1125.15|0.00|1125.15|54.83|409.11|866.36|150.09|108.70|463.94|
2452121|49202|974|363|1071280|4150|667|363|1071280|4150|667|1|1|482|21|1216.74|0.00|1216.74|4.67|672.42|559.70|151.11|505.93|677.09|
2452719|72694|1650|790|541588|2433|678|790|541588|2433|678|1|1|484|23|357.65|32.18|389.83|77.97|117.53|146.63|21.10|189.92|227.68|
2452792|64346|73|869|1882238|6607|529|869|1882238|6607|529|2|1|484|9|753.57|52.74|806.31|28.79|393.48|625.46|108.89|19.22|475.01|
2452641|41580|1191|562|1542902|842|382|562|1542902|842|382|2|1|484|12|347.16|31.24|378.40|55.86|88.56|104.14|153.10|89.92|175.66|
2451748|52174|566|641|1416158|828|545|641|1416158|828|545|1|1|485|1|96.46|5.78|102.24|34.89|7.71|56.91|12.65|26.90|48.38|
2452425|53|1679|263|292141|5066|591|263|292141|5066|591|1|1|487|29|1748.99|0.00|1748.99|61.66|365.40|699.59|619.14|430.26|427.06|
2451907|69601|935|753|1032434|2562|43|753|1032434|2562|43|1|1|488|25|3211.50|128.46|3339.96|68.59|487.75|2504.97|565.22|141.31|684.80|
2452603|66385|867|191|1613696|601|306|191|1613696|601|306|1|1|491|18|1108.08|0.00|1108.08|71.08|360.72|775.65|6.64|325.79|431.80|
2452130|46385|1321|585|546896|6454|565|585|546896|6454|565|2|1|492|11|237.05|4.74|241.79|42.36|181.83|113.78|94.91|28.36|228.93|
2452146|81254|1185|46|1629313|427|894|46|1629313|427|894|2|1|492|11|88.22|2.64|90.86|92.23|8.36|24.70|1.90|61.62|103.23|
